p_code;p_caract_3;p_caract_1;grupo_final;nivel_agrupacion;pacientes_p_code;pacientes_p_caract_3;pacientes_p_caract_1
4A023FZ;4A0;4;4A023FZ;codigo_completo;72;723;2157
B246ZZ4;B24;B;B246ZZ4;codigo_completo;29;347;1410
0JQC0ZZ;0JQ;0;0JQC0ZZ;codigo_completo;22;40;9118
0MQR0ZZ;0MQ;0;0MQ;categoria_3_char;3;34;9118
0UT24ZZ;0UT;0;0UT24ZZ;codigo_completo;41;195;9118
0UT74ZZ;0UT;0;0UT74ZZ;codigo_completo;80;195;9118
0UT94ZZ;0UT;0;0UT94ZZ;codigo_completo;68;195;9118
0UTC4ZZ;0UT;0;0UTC4ZZ;codigo_completo;71;195;9118
0U5B8ZZ;0U5;0;rare_sec_0;seccion_rare;2;7;9118
06BY0ZC;06B;0;06BY0ZC;codigo_completo;30;93;9118
099Q0ZZ;099;0;099Q0ZZ;codigo_completo;15;87;9118
09SM0ZZ;09S;0;09SM0ZZ;codigo_completo;16;31;9118
0TB14ZX;0TB;0;0TB;categoria_3_char;2;153;9118
0RP104Z;0RP;0;rare_sec_0;seccion_rare;2;11;9118
0RT30ZZ;0RT;0;0RT30ZZ;codigo_completo;14;14;9118
04V03D6;04V;0;04V;categoria_3_char;8;30;9118
04VD3DZ;04V;0;04V;categoria_3_char;1;30;9118
0QS904Z;0QS;0;0QS;categoria_3_char;4;304;9118
03CL0ZZ;03C;0;03CL0ZZ;codigo_completo;19;48;9118
0VBF0ZZ;0VB;0;0VB;categoria_3_char;3;93;9118
0VBG0ZZ;0VB;0;0VB;categoria_3_char;3;93;9118
0LSL4ZZ;0LS;0;rare_sec_0;seccion_rare;1;2;9118
0SQC4ZZ;0SQ;0;0SQC4ZZ;codigo_completo;11;22;9118
0TQ34ZZ;0TQ;0;rare_sec_0;seccion_rare;1;11;9118
047C3DZ;047;0;047C3DZ;codigo_completo;14;164;9118
047D3D6;047;0;047;categoria_3_char;7;164;9118
0SGM0ZZ;0SG;0;0SG;categoria_3_char;2;99;9118
0JBD0ZZ;0JB;0;0JB;categoria_3_char;4;103;9118
0JBF0ZZ;0JB;0;0JB;categoria_3_char;4;103;9118
0JUC0JZ;0JU;0;rare_sec_0;seccion_rare;5;5;9118
0UQG4ZZ;0UQ;0;rare_sec_0;seccion_rare;1;17;9118
0QS706Z;0QS;0;0QS706Z;codigo_completo;17;304;9118
02110A9;021;0;02110A9;codigo_completo;18;120;9118
02RF38Z;02R;0;02RF38Z;codigo_completo;12;75;9118
B245ZZ4;B24;B;B245ZZ4;codigo_completo;58;347;1410
0HRT0JZ;0HR;0;0HR;categoria_3_char;4;92;9118
0HUU37Z;0HU;0;rare_sec_0;seccion_rare;2;3;9118
0HWU0JZ;0HW;0;rare_sec_0;seccion_rare;1;2;9118
0JD93ZZ;0JD;0;rare_sec_0;seccion_rare;1;17;9118
0PB30ZZ;0PB;0;0PB;categoria_3_char;4;23;9118
0RG10A0;0RG;0;0RG10A0;codigo_completo;59;108;9118
09Q30ZZ;09Q;0;09Q;categoria_3_char;1;94;9118
0SW00AZ;0SW;0;rare_sec_0;seccion_rare;1;9;9118
041L0JL;041;0;041;categoria_3_char;8;123;9118
0DBN8ZX;0DB;0;0DBN8ZX;codigo_completo;69;882;9118
0YU80JZ;0YU;0;0YU;categoria_3_char;1;129;9118
0RSJ0ZZ;0RS;0;rare_sec_0;seccion_rare;1;15;9118
0SG3071;0SG;0;0SG;categoria_3_char;9;99;9118
0YU50JZ;0YU;0;0YU50JZ;codigo_completo;24;129;9118
01N50ZZ;01N;0;01N;categoria_3_char;3;89;9118
0PPH04Z;0PP;0;rare_sec_0;seccion_rare;3;18;9118
0PPJ04Z;0PP;0;rare_sec_0;seccion_rare;3;18;9118
0DV44ZZ;0DV;0;0DV44ZZ;codigo_completo;30;39;9118
0YUA0JZ;0YU;0;0YUA0JZ;codigo_completo;11;129;9118
0RRK00Z;0RR;0;0RR;categoria_3_char;9;45;9118
0LQ24ZZ;0LQ;0;0LQ;categoria_3_char;6;45;9118
CG211ZZ;CG2;C;rare_sec_C;seccion_rare;1;1;34
0DW64CZ;0DW;0;rare_sec_0;seccion_rare;7;13;9118
0S9C0ZZ;0S9;0;rare_sec_0;seccion_rare;2;18;9118
0SHC08Z;0SH;0;rare_sec_0;seccion_rare;2;9;9118
0SPC08Z;0SP;0;0SP;categoria_3_char;3;39;9118
0SPC0JZ;0SP;0;0SP;categoria_3_char;6;39;9118
041L0JJ;041;0;041;categoria_3_char;8;123;9118
0UB98ZX;0UB;0;0UB;categoria_3_char;2;58;9118
0UPD8HZ;0UP;0;rare_sec_0;seccion_rare;1;12;9118
0SRB04A;0SR;0;0SR;categoria_3_char;8;525;9118
0TBB8ZX;0TB;0;0TBB8ZX;codigo_completo;33;153;9118
0BQR4ZZ;0BQ;0;rare_sec_0;seccion_rare;4;4;9118
0BQS4ZZ;0BQ;0;rare_sec_0;seccion_rare;4;4;9118
09U707Z;09U;0;rare_sec_0;seccion_rare;7;18;9118
0JB00ZZ;0JB;0;0JB00ZZ;codigo_completo;10;103;9118
0QPH34Z;0QP;0;0QP;categoria_3_char;6;78;9118
0SB40ZZ;0SB;0;0SB40ZZ;codigo_completo;61;232;9118
0LBR0ZZ;0LB;0;0LBR0ZZ;codigo_completo;29;83;9118
0MUP47Z;0MU;0;0MUP47Z;codigo_completo;39;86;9118
0SBD4ZZ;0SB;0;0SBD4ZZ;codigo_completo;17;232;9118
0SRR0J9;0SR;0;0SR;categoria_3_char;6;525;9118
4A1ZXQZ;4A1;4;4A1ZXQZ;codigo_completo;1027;1367;2157
HZ99ZZZ;HZ9;H;rare_sec_H;seccion_rare;7;16;42
0SPR0JZ;0SP;0;0SP;categoria_3_char;2;39;9118
0SR904A;0SR;0;0SR904A;codigo_completo;19;525;9118
0SRR0JZ;0SR;0;0SR;categoria_3_char;1;525;9118
0T180ZB;0T1;0;rare_sec_0;seccion_rare;1;13;9118
0SBC4ZZ;0SB;0;0SBC4ZZ;codigo_completo;14;232;9118
BF101ZZ;BF1;B;BF101ZZ;codigo_completo;29;87;1410
30243K1;302;3;302;categoria_3_char;5;739;2182
0B958ZX;0B9;0;0B958ZX;codigo_completo;11;111;9118
0LNT0ZZ;0LN;0;rare_sec_0;seccion_rare;1;5;9118
09BU4ZZ;09B;0;09BU4ZZ;codigo_completo;24;63;9118
09BV4ZZ;09B;0;09BV4ZZ;codigo_completo;30;63;9118
0SG00Z1;0SG;0;0SG;categoria_3_char;7;99;9118
3E0S33Z;3E0;3;3E0S33Z;codigo_completo;23;1527;2182
0QHG04Z;0QH;0;rare_sec_0;seccion_rare;1;13;9118
0QRG0KZ;0QR;0;rare_sec_0;seccion_rare;1;3;9118
0BH17EZ;0BH;0;0BH17EZ;codigo_completo;43;46;9118
0VB07ZX;0VB;0;0VB;categoria_3_char;2;93;9118
027034Z;027;0;027034Z;codigo_completo;197;299;9118
02H63KZ;02H;0;02H63KZ;codigo_completo;30;237;9118
02HK3KZ;02H;0;02HK3KZ;codigo_completo;33;237;9118
0JH608Z;0JH;0;0JH608Z;codigo_completo;32;219;9118
0JPT0PZ;0JP;0;0JPT0PZ;codigo_completo;22;48;9118
0SRD0LZ;0SR;0;0SR;categoria_3_char;2;525;9118
0SB20ZZ;0SB;0;0SB20ZZ;codigo_completo;110;232;9118
02130A9;021;0;021;categoria_3_char;2;120;9118
3C1ZX8Z;3C1;3;3C1ZX8Z;codigo_completo;67;67;2182
0D9E40Z;0D9;0;0D9;categoria_3_char;1;104;9118
0DNW4ZZ;0DN;0;0DN;categoria_3_char;9;28;9118
0DQE4ZZ;0DQ;0;0DQ;categoria_3_char;1;49;9118
0FJB8ZZ;0FJ;0;0FJB8ZZ;codigo_completo;16;20;9118
0FJD8ZZ;0FJ;0;0FJ;categoria_3_char;7;20;9118
0DB58ZX;0DB;0;0DB58ZX;codigo_completo;73;882;9118
0DBA8ZX;0DB;0;0DB;categoria_3_char;6;882;9118
00973ZZ;009;0;009;categoria_3_char;1;99;9118
0LBQ0ZZ;0LB;0;0LBQ0ZZ;codigo_completo;18;83;9118
0MUN47Z;0MU;0;0MUN47Z;codigo_completo;29;86;9118
0YU54JZ;0YU;0;0YU54JZ;codigo_completo;12;129;9118
BF030ZZ;BF0;B;BF030ZZ;codigo_completo;94;139;1410
09U807Z;09U;0;rare_sec_0;seccion_rare;8;18;9118
0VT34ZZ;0VT;0;0VT34ZZ;codigo_completo;11;95;9118
0HBV0ZZ;0HB;0;0HBV0ZZ;codigo_completo;13;206;9118
0HRAX73;0HR;0;0HR;categoria_3_char;1;92;9118
0HRCX73;0HR;0;0HR;categoria_3_char;1;92;9118
0SR902A;0SR;0;0SR902A;codigo_completo;23;525;9118
0MBN0ZZ;0MB;0;0MB;categoria_3_char;2;33;9118
02120A8;021;0;021;categoria_3_char;3;120;9118
0D20XUZ;0D2;0;rare_sec_0;seccion_rare;3;6;9118
0PH004Z;0PH;0;rare_sec_0;seccion_rare;1;6;9118
0T9B80Z;0T9;0;0T9B80Z;codigo_completo;19;327;9118
3E03329;3E0;3;3E03329;codigo_completo;95;1527;2182
3E053KZ;3E0;3;3E0;categoria_3_char;3;1527;2182
5A12012;5A1;5;5A12012;codigo_completo;26;441;953
B211YZZ;B21;B;B211YZZ;codigo_completo;84;644;1410
0SG00A1;0SG;0;0SG;categoria_3_char;6;99;9118
0SG00AJ;0SG;0;0SG;categoria_3_char;8;99;9118
0ST20ZZ;0ST;0;rare_sec_0;seccion_rare;6;11;9118
05HP33Z;05H;0;05H;categoria_3_char;1;350;9118
0BJQ8ZZ;0BJ;0;0BJ;categoria_3_char;1;54;9118
0D160ZA;0D1;0;0D1;categoria_3_char;5;166;9118
0DHA7UZ;0DH;0;0DH;categoria_3_char;3;271;9118
0DHA8UZ;0DH;0;0DHA8UZ;codigo_completo;14;271;9118
0DP64CZ;0DP;0;0DP64CZ;codigo_completo;17;31;9118
0WJG4ZZ;0WJ;0;0WJG4ZZ;codigo_completo;12;34;9118
3E0H76Z;3E0;3;3E0H76Z;codigo_completo;12;1527;2182
0UQMXZZ;0UQ;0;rare_sec_0;seccion_rare;2;17;9118
0BUR0JZ;0BU;0;rare_sec_0;seccion_rare;2;3;9118
0BUS0JZ;0BU;0;rare_sec_0;seccion_rare;1;3;9118
0SRS0J9;0SR;0;0SR;categoria_3_char;2;525;9118
B32S1ZZ;B32;B;rare_sec_B;seccion_rare;2;5;1410
BW201ZZ;BW2;B;BW201ZZ;codigo_completo;35;63;1410
0B938ZX;0B9;0;0B9;categoria_3_char;2;111;9118
0B978ZX;0B9;0;0B9;categoria_3_char;4;111;9118
0JH60WZ;0JH;0;0JH60WZ;codigo_completo;31;219;9118
047P3ZZ;047;0;047;categoria_3_char;7;164;9118
0HBHXZZ;0HB;0;0HBHXZZ;codigo_completo;12;206;9118
0HRMX74;0HR;0;0HRMX74;codigo_completo;10;92;9118
0Y6M0Z9;0Y6;0;0Y6;categoria_3_char;3;66;9118
0Y6M0ZB;0Y6;0;0Y6;categoria_3_char;3;66;9118
0Y6M0ZC;0Y6;0;0Y6;categoria_3_char;1;66;9118
0Y6M0ZD;0Y6;0;0Y6;categoria_3_char;2;66;9118
0Y6M0ZF;0Y6;0;0Y6;categoria_3_char;4;66;9118
009U3ZZ;009;0;009U3ZZ;codigo_completo;21;99;9118
0B113Z4;0B1;0;rare_sec_0;seccion_rare;2;11;9118
0BJ08ZZ;0BJ;0;0BJ08ZZ;codigo_completo;51;54;9118
0DLQ8DZ;0DL;0;rare_sec_0;seccion_rare;1;8;9118
30233L1;302;3;302;categoria_3_char;8;739;2182
30233S1;302;3;302;categoria_3_char;7;739;2182
B340ZZZ;B34;B;B340ZZZ;codigo_completo;67;67;1410
0W993ZZ;0W9;0;0W993ZZ;codigo_completo;51;291;9118
0CB90ZZ;0CB;0;0CB;categoria_3_char;1;39;9118
0PBM0ZZ;0PB;0;0PB;categoria_3_char;3;23;9118
0CSB0ZZ;0CS;0;rare_sec_0;seccion_rare;1;1;9118
0CSC0ZZ;0CS;0;rare_sec_0;seccion_rare;1;1;9118
0UVC7ZZ;0UV;0;rare_sec_0;seccion_rare;4;4;9118
02110Z9;021;0;02110Z9;codigo_completo;38;120;9118
0BBL0ZZ;0BB;0;0BB;categoria_3_char;1;91;9118
0LBR4ZZ;0LB;0;0LB;categoria_3_char;7;83;9118
0LQR4ZZ;0LQ;0;0LQ;categoria_3_char;2;45;9118
0LXR4ZZ;0LX;0;rare_sec_0;seccion_rare;3;12;9118
0MQP4ZZ;0MQ;0;0MQ;categoria_3_char;5;34;9118
07TB0ZZ;07T;0;07T;categoria_3_char;3;91;9118
0D1A0Z4;0D1;0;0D1;categoria_3_char;2;166;9118
0D9670Z;0D9;0;0D9670Z;codigo_completo;70;104;9118
0DB90ZZ;0DB;0;0DB;categoria_3_char;3;882;9118
0F910ZX;0F9;0;0F9;categoria_3_char;1;46;9118
0FBG0ZZ;0FB;0;0FB;categoria_3_char;5;89;9118
021009W;021;0;021009W;codigo_completo;19;120;9118
06BP0ZZ;06B;0;06BP0ZZ;codigo_completo;23;93;9118
5A09457;5A0;5;5A09457;codigo_completo;65;446;953
0T778DZ;0T7;0;0T778DZ;codigo_completo;37;85;9118
4B02XSZ;4B0;4;4B02XSZ;codigo_completo;54;79;2157
041K0JH;041;0;041;categoria_3_char;7;123;9118
047K3DZ;047;0;047K3DZ;codigo_completo;14;164;9118
B42FYZZ;B42;B;rare_sec_B;seccion_rare;1;8;1410
30233J1;302;3;302;categoria_3_char;4;739;2182
009400Z;009;0;009;categoria_3_char;6;99;9118
0DC58ZZ;0DC;0;0DC;categoria_3_char;3;20;9118
0S9C4ZX;0S9;0;rare_sec_0;seccion_rare;2;18;9118
0S9C4ZZ;0S9;0;rare_sec_0;seccion_rare;1;18;9118
0SCC4ZZ;0SC;0;rare_sec_0;seccion_rare;1;1;9118
0W3P8ZZ;0W3;0;0W3P8ZZ;codigo_completo;34;60;9118
3E0G8GC;3E0;3;3E0;categoria_3_char;3;1527;2182
0VT00ZZ;0VT;0;0VT00ZZ;codigo_completo;27;95;9118
047H3ZZ;047;0;047;categoria_3_char;3;164;9118
02RG0JZ;02R;0;02R;categoria_3_char;1;75;9118
0RQK0ZZ;0RQ;0;rare_sec_0;seccion_rare;1;9;9118
0U570ZZ;0U5;0;rare_sec_0;seccion_rare;1;7;9118
10903ZU;109;1;109;categoria_3_char;2;443;1060
0Q860ZZ;0Q8;0;0Q8;categoria_3_char;1;50;9118
0QH604Z;0QH;0;rare_sec_0;seccion_rare;2;13;9118
09Q70ZZ;09Q;0;09Q;categoria_3_char;2;94;9118
09Q80ZZ;09Q;0;09Q;categoria_3_char;5;94;9118
09BL0ZZ;09B;0;09B;categoria_3_char;3;63;9118
0CBPXZZ;0CB;0;0CB;categoria_3_char;1;39;9118
0UL74CZ;0UL;0;0UL74CZ;codigo_completo;10;16;9118
0W9930Z;0W9;0;0W9930Z;codigo_completo;32;291;9118
0SG00K1;0SG;0;0SG;categoria_3_char;1;99;9118
0SG30K1;0SG;0;0SG;categoria_3_char;1;99;9118
B2151ZZ;B21;B;B2151ZZ;codigo_completo;111;644;1410
027135Z;027;0;027135Z;codigo_completo;28;299;9118
02110AW;021;0;021;categoria_3_char;7;120;9118
0TUD0KZ;0TU;0;0TU;categoria_3_char;1;25;9118
0VTTXZZ;0VT;0;0VTTXZZ;codigo_completo;13;95;9118
09B90ZZ;09B;0;09B;categoria_3_char;1;63;9118
0QPH04Z;0QP;0;0QPH04Z;codigo_completo;11;78;9118
0QPJ04Z;0QP;0;0QP;categoria_3_char;6;78;9118
0QPK04Z;0QP;0;0QP;categoria_3_char;6;78;9118
0QBR0ZZ;0QB;0;0QB;categoria_3_char;9;187;9118
04793DZ;047;0;04793DZ;codigo_completo;10;164;9118
05H933Z;05H;0;05H;categoria_3_char;6;350;9118
0B9L8ZZ;0B9;0;0B9;categoria_3_char;2;111;9118
0WUF0JZ;0WU;0;0WUF0JZ;codigo_completo;34;119;9118
0DBQXZZ;0DB;0;0DB;categoria_3_char;3;882;9118
0HB9XZZ;0HB;0;0HB;categoria_3_char;3;206;9118
041H0JH;041;0;041;categoria_3_char;6;123;9118
03CJ0ZZ;03C;0;03C;categoria_3_char;4;48;9118
07TC0ZZ;07T;0;07TC0ZZ;codigo_completo;20;91;9118
0VT30ZZ;0VT;0;0VT30ZZ;codigo_completo;21;95;9118
0TUD7JZ;0TU;0;0TU;categoria_3_char;7;25;9118
07B70ZZ;07B;0;07B;categoria_3_char;1;172;9118
0D120J6;0D1;0;0D1;categoria_3_char;1;166;9118
0DT30ZZ;0DT;0;0DT;categoria_3_char;1;221;9118
0W9800Z;0W9;0;0W9;categoria_3_char;1;291;9118
0W9F00Z;0W9;0;0W9;categoria_3_char;1;291;9118
0Q8G0ZZ;0Q8;0;0Q8;categoria_3_char;3;50;9118
0RWN07Z;0RW;0;rare_sec_0;seccion_rare;1;5;9118
0YU64JZ;0YU;0;0YU64JZ;codigo_completo;15;129;9118
0QS734Z;0QS;0;0QS734Z;codigo_completo;10;304;9118
09BR4ZZ;09B;0;09B;categoria_3_char;5;63;9118
09Q77ZZ;09Q;0;09Q;categoria_3_char;2;94;9118
09R807Z;09R;0;rare_sec_0;seccion_rare;1;1;9118
0UDB8ZZ;0UD;0;rare_sec_0;seccion_rare;3;6;9118
0UP88CZ;0UP;0;rare_sec_0;seccion_rare;1;12;9118
0D9M00Z;0D9;0;0D9;categoria_3_char;1;104;9118
0DBQ7ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
0T9B00Z;0T9;0;0T9;categoria_3_char;2;327;9118
0MBP0ZZ;0MB;0;0MB;categoria_3_char;4;33;9118
09QK0ZZ;09Q;0;09Q;categoria_3_char;4;94;9118
09QL7ZZ;09Q;0;09Q;categoria_3_char;3;94;9118
02HL3KZ;02H;0;02H;categoria_3_char;9;237;9118
0UB24ZZ;0UB;0;0UB;categoria_3_char;5;58;9118
0UT64ZZ;0UT;0;0UT64ZZ;codigo_completo;10;195;9118
BU12YZZ;BU1;B;rare_sec_B;seccion_rare;1;1;1410
0DBB8ZX;0DB;0;0DBB8ZX;codigo_completo;53;882;9118
0DBH8ZX;0DB;0;0DBH8ZX;codigo_completo;20;882;9118
0DBK8ZX;0DB;0;0DBK8ZX;codigo_completo;25;882;9118
0DBL8ZX;0DB;0;0DBL8ZX;codigo_completo;23;882;9118
0DBP8ZX;0DB;0;0DBP8ZX;codigo_completo;29;882;9118
09QL4ZZ;09Q;0;09Q;categoria_3_char;2;94;9118
09QM4ZZ;09Q;0;09QM4ZZ;codigo_completo;26;94;9118
0UBC7ZX;0UB;0;0UB;categoria_3_char;2;58;9118
0SGM0JZ;0SG;0;0SG;categoria_3_char;1;99;9118
0RQH0ZZ;0RQ;0;rare_sec_0;seccion_rare;1;9;9118
09B70ZZ;09B;0;09B;categoria_3_char;2;63;9118
0RRJ00Z;0RR;0;0RRJ00Z;codigo_completo;15;45;9118
0JB40ZZ;0JB;0;0JB;categoria_3_char;3;103;9118
07DR3ZX;07D;0;07DR3ZX;codigo_completo;27;77;9118
0HBT3ZX;0HB;0;0HB;categoria_3_char;3;206;9118
0QS936Z;0QS;0;0QS;categoria_3_char;3;304;9118
DP081ZZ;DP0;D;rare_sec_D;seccion_rare;3;10;33
DP0C1ZZ;DP0;D;rare_sec_D;seccion_rare;1;10;33
0DBB0ZZ;0DB;0;0DB;categoria_3_char;7;882;9118
047K35Z;047;0;047;categoria_3_char;1;164;9118
B41F1ZZ;B41;B;B41F1ZZ;codigo_completo;11;39;1410
0DQL0ZZ;0DQ;0;0DQ;categoria_3_char;5;49;9118
CP1Z1ZZ;CP1;C;CP1Z1ZZ;codigo_completo;14;15;34
047K34Z;047;0;047;categoria_3_char;3;164;9118
00NX0ZZ;00N;0;00N;categoria_3_char;5;89;9118
02HV03Z;02H;0;02HV03Z;codigo_completo;18;237;9118
0BBJ8ZX;0BB;0;0BB;categoria_3_char;6;91;9118
3E1H78Z;3E1;3;3E1H78Z;codigo_completo;23;63;2182
D0062ZZ;D00;D;rare_sec_D;seccion_rare;1;4;33
0D1N074;0D1;0;0D1;categoria_3_char;2;166;9118
0DB80ZZ;0DB;0;0DB80ZZ;codigo_completo;10;882;9118
0QS636Z;0QS;0;0QS636Z;codigo_completo;25;304;9118
6A601ZZ;6A6;6;6A601ZZ;codigo_completo;15;32;72
02LR0CT;02L;0;rare_sec_0;seccion_rare;1;4;9118
5A09458;5A0;5;5A0;categoria_3_char;7;446;953
5A09558;5A0;5;5A0;categoria_3_char;4;446;953
B030ZZZ;B03;B;rare_sec_B;seccion_rare;8;17;1410
0QS736Z;0QS;0;0QS736Z;codigo_completo;30;304;9118
009W0ZZ;009;0;009;categoria_3_char;1;99;9118
009X0ZZ;009;0;009;categoria_3_char;2;99;9118
02100Z8;021;0;02100Z8;codigo_completo;20;120;9118
047L0D6;047;0;047;categoria_3_char;1;164;9118
047N0ZZ;047;0;047;categoria_3_char;1;164;9118
0QSJ04Z;0QS;0;0QSJ04Z;codigo_completo;49;304;9118
0SSF0ZZ;0SS;0;rare_sec_0;seccion_rare;1;13;9118
0KB00ZZ;0KB;0;rare_sec_0;seccion_rare;1;11;9118
0NUV07Z;0NU;0;rare_sec_0;seccion_rare;1;3;9118
041K09L;041;0;041;categoria_3_char;6;123;9118
099W0ZZ;099;0;099;categoria_3_char;1;87;9118
04V03DZ;04V;0;04V;categoria_3_char;7;30;9118
0D980ZZ;0D9;0;0D9;categoria_3_char;1;104;9118
0D9E0ZZ;0D9;0;0D9;categoria_3_char;1;104;9118
0DQH0ZZ;0DQ;0;0DQ;categoria_3_char;1;49;9118
0D598ZZ;0D5;0;0D598ZZ;codigo_completo;10;36;9118
0HBU3ZX;0HB;0;0HB;categoria_3_char;3;206;9118
0DB68ZZ;0DB;0;0DB68ZZ;codigo_completo;19;882;9118
00953ZX;009;0;00953ZX;codigo_completo;10;99;9118
0DB28ZX;0DB;0;0DB28ZX;codigo_completo;11;882;9118
041H09H;041;0;041;categoria_3_char;1;123;9118
04PY0JZ;04P;0;rare_sec_0;seccion_rare;2;3;9118
06BN0ZZ;06B;0;06B;categoria_3_char;1;93;9118
0KCQ0ZZ;0KC;0;rare_sec_0;seccion_rare;1;3;9118
0TCB7ZZ;0TC;0;0TC;categoria_3_char;2;35;9118
041L09L;041;0;041;categoria_3_char;6;123;9118
0B9D8ZX;0B9;0;0B9;categoria_3_char;9;111;9118
0HBNXZZ;0HB;0;0HBNXZZ;codigo_completo;10;206;9118
089W0ZZ;089;0;rare_sec_0;seccion_rare;1;5;9118
0CTQXZZ;0CT;0;0CTQXZZ;codigo_completo;19;44;9118
07T50ZZ;07T;0;07T;categoria_3_char;7;91;9118
0HTT0ZZ;0HT;0;0HTT0ZZ;codigo_completo;14;26;9118
037H0DZ;037;0;rare_sec_0;seccion_rare;1;9;9118
047L3ZZ;047;0;047;categoria_3_char;5;164;9118
02580ZZ;025;0;025;categoria_3_char;2;83;9118
03BC0ZZ;03B;0;03BC0ZZ;codigo_completo;10;68;9118
02H43KZ;02H;0;02H;categoria_3_char;3;237;9118
02H73KZ;02H;0;02H;categoria_3_char;1;237;9118
0D9N00Z;0D9;0;0D9;categoria_3_char;1;104;9118
0D9R00Z;0D9;0;0D9;categoria_3_char;1;104;9118
0H2PX0Z;0H2;0;rare_sec_0;seccion_rare;1;1;9118
0H9JX0Z;0H9;0;0H9;categoria_3_char;1;28;9118
0H9JXZZ;0H9;0;0H9;categoria_3_char;1;28;9118
0HD8XZZ;0HD;0;rare_sec_0;seccion_rare;1;11;9118
0HDJXZZ;0HD;0;rare_sec_0;seccion_rare;1;11;9118
0KBP0ZZ;0KB;0;rare_sec_0;seccion_rare;1;11;9118
0KBR0ZZ;0KB;0;rare_sec_0;seccion_rare;3;11;9118
3E033GC;3E0;3;3E0;categoria_3_char;6;1527;2182
0SRR039;0SR;0;0SR;categoria_3_char;4;525;9118
8E0WXBH;8E0;8;8E0;categoria_3_char;1;94;94
0HQJXZZ;0HQ;0;0HQ;categoria_3_char;3;102;9118
0QPC04Z;0QP;0;0QP;categoria_3_char;3;78;9118
0SJD4ZZ;0SJ;0;rare_sec_0;seccion_rare;1;7;9118
0MB24ZZ;0MB;0;0MB;categoria_3_char;6;33;9118
0MUN07Z;0MU;0;0MU;categoria_3_char;7;86;9118
0SR9019;0SR;0;0SR;categoria_3_char;2;525;9118
0SHB08Z;0SH;0;rare_sec_0;seccion_rare;3;9;9118
0SPB0JZ;0SP;0;0SP;categoria_3_char;6;39;9118
047L34Z;047;0;047;categoria_3_char;2;164;9118
0TBD8ZX;0TB;0;0TB;categoria_3_char;2;153;9118
0HBT0ZX;0HB;0;0HB;categoria_3_char;3;206;9118
0HPU0NZ;0HP;0;rare_sec_0;seccion_rare;1;7;9118
0HRU0JZ;0HR;0;0HR;categoria_3_char;1;92;9118
0HST0ZZ;0HS;0;rare_sec_0;seccion_rare;1;4;9118
03CH0Z6;03C;0;03C;categoria_3_char;1;48;9118
03CK0Z6;03C;0;03C;categoria_3_char;1;48;9118
0TJ58ZZ;0TJ;0;0TJ;categoria_3_char;2;20;9118
0TJ98ZZ;0TJ;0;0TJ;categoria_3_char;2;20;9118
047D3DZ;047;0;047D3DZ;codigo_completo;14;164;9118
047H3DZ;047;0;047H3DZ;codigo_completo;10;164;9118
047J3DZ;047;0;047J3DZ;codigo_completo;13;164;9118
0DQN0ZZ;0DQ;0;0DQ;categoria_3_char;2;49;9118
0TQD0ZZ;0TQ;0;rare_sec_0;seccion_rare;2;11;9118
09BL7ZZ;09B;0;09B;categoria_3_char;3;63;9118
0WPF4JZ;0WP;0;0WP;categoria_3_char;1;22;9118
10D07Z8;10D;1;10D;categoria_3_char;2;329;1060
0RRM0JZ;0RR;0;0RR;categoria_3_char;1;45;9118
0DQP7ZZ;0DQ;0;0DQ;categoria_3_char;2;49;9118
0DNV4ZZ;0DN;0;0DN;categoria_3_char;1;28;9118
0CBS8ZX;0CB;0;0CB;categoria_3_char;3;39;9118
0QP704Z;0QP;0;0QP;categoria_3_char;8;78;9118
0SB94ZZ;0SB;0;0SB;categoria_3_char;1;232;9118
0SBD0ZZ;0SB;0;0SB;categoria_3_char;3;232;9118
0LQ70ZZ;0LQ;0;0LQ;categoria_3_char;4;45;9118
0SR9029;0SR;0;0SR9029;codigo_completo;15;525;9118
0T170ZC;0T1;0;rare_sec_0;seccion_rare;1;13;9118
0TT10ZZ;0TT;0;0TT;categoria_3_char;4;45;9118
0UT20ZZ;0UT;0;0UT;categoria_3_char;6;195;9118
0UT70ZZ;0UT;0;0UT70ZZ;codigo_completo;11;195;9118
0UT90ZZ;0UT;0;0UT90ZZ;codigo_completo;13;195;9118
0UTC0ZZ;0UT;0;0UTC0ZZ;codigo_completo;11;195;9118
031C0ZF;031;0;031;categoria_3_char;7;21;9118
041K0ZN;041;0;041;categoria_3_char;1;123;9118
04JY4ZZ;04J;0;rare_sec_0;seccion_rare;1;1;9118
0DBK8ZZ;0DB;0;0DBK8ZZ;codigo_completo;42;882;9118
0DQV0ZZ;0DQ;0;0DQ;categoria_3_char;2;49;9118
0HBJXZZ;0HB;0;0HB;categoria_3_char;8;206;9118
0J8N0ZZ;0J8;0;rare_sec_0;seccion_rare;1;5;9118
0J8P0ZZ;0J8;0;rare_sec_0;seccion_rare;2;5;9118
0JBL3ZZ;0JB;0;0JB;categoria_3_char;1;103;9118
0QB60ZZ;0QB;0;0QB;categoria_3_char;3;187;9118
0QB70ZZ;0QB;0;0QB;categoria_3_char;2;187;9118
2W1NX6Z;2W1;2;rare_sec_2;seccion_rare;1;8;53
